2026-09-04,441,Portfolio,ALL,all,all,n/a,no_new_open_alpha_or_portfolio_direction_since_round440,git_status_plus_index_md_audit_no_docker,,,,,,,,,,,,,,,,,n/a,n/a_no_metric_exists_see_round401,n/a,"NO-CHANGE. Zero containers, zero SSH tunnel, zero backtest. Takes over after a provider-quota interruption (transient-rate-limit, session limit reset 7:30pm Asia/Ho_Chi_Minh) that landed mid-session after round440 had already completed and pushed (ee227b0) -- git status clean, HEAD==origin/main before this round wrote anything, no recovery work needed (unlike round440's own DATA-ISSUE recovery). quant-research-state iteration counter reads 240, confirming the round413/424-426/440 precedent that the launcher's iteration counter and the round<N> filename sequence are independent axes; begin-iteration not called. Re-audited index.md section 0.5 (all 4 post-round432 user-proposed directions: item1 k-bar reversal closed round433 REJECTED, item2 cross-instrument lead-lag closed round437 REJECTED, item3 volatility-scaled sizing closed round439 REJECTED, item4 cross-route correlation-aware allocation closed round436 REJECTED) plus sections 1/2/3/6 that round432's exhaustive audit already covered (funding-rate reversion closed round46, MTF ensemble closed round54, ~90-candidate closed list, Target2 interval-quality-floor closed round167) -- no candidate reopened, no new user-proposed idea arrived in this round's prompt (generic /quant-research invocation, no new direction attached). Search space remains fully closed exactly as round432/440 confirmed. Per the loop's own mandate not to fill a round with out-of-scope status-checking when no Alpha/Portfolio direction is open, stopped here rather than running an undirected Docker backtest. File: round441-NO-CHANGE-no-new-open-alpha-or-portfolio-direction-since-round440.md."
2026-09-04,443,Alpha,XAU/USD,exness+bybit,cfd+spot,5m,spread_reversion_w60_diverge_bybit_xaut_leads,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,942,23.99,,0.4162,,,n/a_no_benchmark,-6.1887,10000,97.4,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round443 Alpha discovery, round442's named next step (index item 5, statistical-arbitrage spread reversion). Follower=exness XAU/USD cfd, leader=bybit XAUT/USDT spot; SpreadReversionStrategy trades a rolling log-price-ratio spread (ln(leader_close)-ln(follower_close)) z-score against its own prior rolling window, reusing round437's leader-instrument merge infra byte-for-byte (no new CLI flags). Grid: window in {20,60} bars x hypothesis in {converge (bet spread reverts), diverge (mirror, bet it keeps widening)} x entry_z=1.5 bare baseline. Best cell of 4 (by holdout PF): spread_reversion_w60_diverge, holdout PF 0.4162 on 942 trades -- still far below break-even, and the 'diverge' (momentum) hypothesis beating 'converge' (reversion) on every window is itself evidence against a real cointegration/mean-reversion edge on this pair, not for a momentum edge (see full writeup). Validity gate: merged_candle_count=241472 identical in both direction runs, consistent with round437's 241470 (2-candle drift over 3 rounds' calendar time, both within the route's known jitter). Full grid, 8 new unit tests, and rejection reasoning: research/quant/rounds/round443-REJECTED-spread-reversion-stat-arb-loses-on-all-8-cells-both-directions-both-windows-both-hypotheses.md."
2026-09-04,443,Alpha,XAU/USD,bybit+exness,spot+cfd,5m,spread_reversion_w60_diverge_exness_xau_leads,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,1165,23.86,,0.3412,,,n/a_no_benchmark,-8.0068,10000,81.5,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round443 Alpha discovery, reverse direction of the row above (follower=bybit XAUT/USDT spot, leader=exness XAU/USD cfd). Best cell of this direction: spread_reversion_w60_diverge, holdout PF 0.3412 on 1165 trades -- both directions land in the same 0.20-0.42 PF band with the same converge<diverge ordering on every window, symmetric-loser signature (round437's fade~follow precedent) rather than a directional miss. See research/quant/rounds/round443-REJECTED-spread-reversion-stat-arb-loses-on-all-8-cells-both-directions-both-windows-both-hypotheses.md for the full 8-cell table and rejection reasoning."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_trending_64_0_50_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,43,48.84,,2.0381,,,n/a_no_benchmark,0.93099,10000,3.041,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_trending_64_0_55_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,43,46.51,,1.7295,,,n/a_no_benchmark,0.71113,10000,3.041,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_trending_64_0_60_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,41,43.9,,1.2635,,,n/a_no_benchmark,0.31173,10000,2.899,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_mean_reverting_64_0_50_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,40,57.5,,0.9663,,,n/a_no_benchmark,-0.06325,10000,2.829,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_mean_reverting_64_0_45_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,18,72.22,,2.3921,,,n/a_no_benchmark,0.79885,10000,1.273,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,XAU/USD,exness,cfd,5m,hurst_mean_reverting_64_0_40_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,8,87.5,,4.6264,,,n/a_no_benchmark,0.9634,10000,0.566,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_trending_64_0_50_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,76,34.21,,1.1303,,,n/a_no_benchmark,0.36164,10000,5.32,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_trending_64_0_55_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,68,35.29,,1.2899,,,n/a_no_benchmark,0.70606,10000,4.76,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_trending_64_0_60_donchian_breakout_200,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,54,37.04,,1.3728,,,n/a_no_benchmark,0.78628,10000,3.78,,,,,,,yes,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Trending gate on donchian_breakout_200: threshold 0.60 is the ONLY cell with all 3 splits (train/validation/holdout) PF>1.0 on XAU (1.03/1.12/1.26, 118/31/41 trades, all above this program's own ~20-30 holdout-trust floor from round49) -- but the identical threshold FAILS BTC's validation split (0.46), so it does not clear this program's cross-route transfer-test bar (round338/342/366 precedent). Thresholds 0.50/0.55 fail their own validation split on both routes (inconsistent train/val/holdout shape, not a clean rescue). See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_mean_reverting_64_0_50_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,96,58.33,,0.937,,,n/a_no_benchmark,-0.21768,10000,6.72,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_mean_reverting_64_0_45_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,38,42.11,,0.3413,,,n/a_no_benchmark,-2.10913,10000,2.66,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,444,Alpha,BTC/USDT,binance,perpetual_future,5m,hurst_mean_reverting_64_0_40_keltner_reversion_20_2_5,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_json_plain_sweep,18,50.0,,0.8668,,,n/a_no_benchmark,-0.2258,10000,1.26,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round444 Alpha discovery, round442/443's other named next step (index item 6, Hurst-exponent regime filter). HurstRegimeFilterStrategy (finance-strategy/src/indicators/hurst.rs's classical R/S hurst_exponent, validated against synthetic series with known Hurst character before trusting real data -- see that module's 5-test suite) wraps the CLOSED donchian_breakout_200 (round88, HurstRegime::Trending, the strongest holdout PF in its own grid) and CLOSED keltner_reversion_20_2_5 (round91/96/98, HurstRegime::MeanReverting, the cost-limited-not-clearly-negative variant) -- only each closed strategy's single best-evidence variant is wrapped, period=64 fixed, threshold swept at 3 values astride the textbook H=0.5 boundary in each regime's own stricter direction. Validity gate: candle_count 97472 (XAU) / 143998 (BTC) match round433/443's own recorded values for this exact route/window. Mean-reverting gate on keltner_reversion_20_2_5: threshold 0.50 is the one genuinely consistent, non-cherry-picked finding -- it improves PF at EVERY one of 6 cells (both routes x all 3 splits) over the unfiltered baseline (XAU 0.44/0.57/0.59 -> 0.74/0.75/0.97; BTC 0.69/0.79/0.77 -> 0.69/0.70/0.94) but never crosses 1.0 on either route -- the gate has real, structural signal-quality value (round130/round371 pattern) without being enough by itself. Threshold 0.45 shows the classic train-good/holdout-bad overfit shape on BTC (1.16/1.34 -> 0.34) and threshold 0.40's apparent PF>4 XAU holdout is 8 trades, below the round49 trust floor -- both untrustworthy on their own terms, not evidence for the mechanism. See research/quant/rounds/round444-*.md for the full 12-cell table."
2026-09-04,445,Portfolio,ALL,all,all,n/a,volume_profile_poc_value_area_design_survey_needs_more_research,web_search_plus_code_read_only_finance_core_finance_research_strategies_no_backtest,,,,,,,,,,,,,,,,,n/a,n/a_no_metric_exists_see_round401,n/a,"NEEDS-MORE-RESEARCH. Zero containers, zero backtest compute. Muc 3 (~93 closed directions) and muc 0.5 (all 6 post-round432 user-proposed directions) were both fully closed as of round444 -- this is the first round since that closure, so per the loop command escalation order the correct step is a fresh multi-source search for a new mechanism, not a provider pin. Two WebSearch queries plus one XAU/community-narrowed query surfaced two genuinely new mechanisms never tested in this program: (1) Volume Profile / Market Profile (POC + Value Area breakout-or-reversion) -- a rolling-window volume-by-price histogram read for its mode (POC) and 70%-mass region (VAH/VAL), distinct from every closed volume mechanism (OBV round113, MFI round114, taker imbalance round72-75 are all total-volume oscillators with no price-bin structure) and from SessionVwapReversionStrategy (round18/21 closed, volume-weighted but only a single mean+stddev band, no POC/asymmetric value area). Buildability confirmed HIGH by reading actual code: Kline already carries high/low/close/volume (finance-core/src/kline.rs:9-23), and the causal rolling-window accumulation pattern this needs already exists twice in finance-research/src/strategies.rs (SessionVwapReversionStrategy:2965-3109, RealizedVolatilityRegimeFilterStrategy:3859/HurstRegimeFilterStrategy:3990) -- no schema change, no new lookahead-risk class beyond the standard causal-window contract every strategy in this codebase already follows. Stopped at design survey (bin_count/lookback/breakout-vs-reversion grid not yet chosen) rather than picking one arbitrary configuration this round, per the same discipline round434/435 applied to their own mechanisms. (2) Simple ML classifier (gradient boosting/logistic regression on standard OHLCV features) -- the first learned-rather-than-hand-specified mechanism ever proposed in this program, but confirmed lower buildability priority than item 7 by checking the actual workspace: grep for linfa/smartcore/ndarray/xgboost/lightgbm/candle across every Cargo.toml in finance-live-action returns zero matches, so this needs a new compiled dependency inside a Docker image already capped at 2 CPU/4GB RAM/2GB swap -- an unmeasured build-time/size risk, unlike item 7 which only adds a Strategy using fields the engine already has. Both items recorded in index.md 0.5 with sources and named next steps (item 7: bin/window/hypothesis sweep on exness XAU; item 8: a dedicated dependency-build spike before any feature engineering). No promotion, no implementation, no production change. File: research/quant/rounds/round445-NEEDS-MORE-RESEARCH-volume-profile-poc-value-area-design-survey-new-mechanism-after-muc-0.5-re-exhausted.md"
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b12_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,189,33.86,,0.9494,,,,-0.15995,10000,13.37,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/617/-2.526163453137693/0.749855658845199|validation/217/-1.2907171294193192/0.6916203195528716|holdout/189/-0.15994938005499498/0.9494066210803335; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
2026-09-04,446,Alpha,XAU/USD,exness,cfd,5m,volume_profile_breakout_b24_l96,docker_finance_research_local_ssh_tunnel_18086_finance_mw_production_grpc_days500_asof_2026-09-04T14:15:11Z_json_plain_sweep,199,31.66,,0.9125,,,,-0.29718,10000,14.07,,,,,,,no,n/a_solo_alpha_sweep_not_portfolio_layer,n/a_solo_alpha_sweep_not_portfolio_layer,"Round446 Alpha discovery; rolling volume-profile POC/VA 70%; split evidence train/647/-2.512801894973065/0.7575415353209141|validation/237/-1.6338530773916775/0.6407232274592528|holdout/199/-0.2971822267348285/0.9125321992514712; candle_count=97472; holdout_calendar_days=98.982627; cutoff=2026-09-04T14:15:11Z; plain sweep exposes PF/win-rate/PnL only; no Portfolio gate run; research-only and not promoted."
