2026-08-22,90,Portfolio,BTC/USDT,binance,perpetual_future,5m,equity_fraction_0.10_5yr_correction,honest_backtest_5yr_window,2439,n/a,n/a,n/a,,,,-2808.76,10000,46.7,,,,,,,no,yes,yes,"CORRECTION to round85/88's -663 reference (that was a 502-trade live-ledger sample, not 5yr backtest). True 5yr loss is -28.09%. See round90-*.md"
2026-08-22,90,Portfolio,BTC/USDT,binance,perpetual_future,5m,risk_fraction_0.002_leverage0.2x,honest_backtest_5yr_window,2439,n/a,n/a,n/a,,,,-4852.69,10000,46.7,,,,,,,no,yes,yes,"See round90-*.md"
2026-08-22,90,Portfolio,BTC/USDT,binance,perpetual_future,5m,risk_fraction_0.005_leverage0.5x,honest_backtest_5yr_window,2439,n/a,n/a,n/a,,,,-8164.44,10000,46.7,,,,,,,no,yes,yes,"Loss scales nonlinearly/geometrically with leverage, not linearly like fixed_notional. See round90-*.md"
2026-08-22,90,Portfolio,BTC/USD,exness,cfd,5m,risk_fraction_0.001_leverage0.1x,honest_backtest_5yr_window,2417,n/a,n/a,n/a,,,,-3177.19,10000,46.3,,,,,,,no,yes,yes,"Exact match to equity_fraction=0.10. See round90-*.md"
2026-08-22,90,Portfolio,BTC/USD,exness,cfd,5m,risk_fraction_0.002_leverage0.2x,honest_backtest_5yr_window,2417,n/a,n/a,n/a,,,,-5366.23,10000,46.3,,,,,,,no,yes,yes,"See round90-*.md"
2026-08-22,90,Portfolio,BTC/USD,exness,cfd,5m,risk_fraction_0.005_leverage0.5x,honest_backtest_5yr_window,2417,n/a,n/a,n/a,,,,-8587.74,10000,46.3,,,,,,,no,yes,yes,"See round90-*.md"
2026-08-22,91,Alpha,BTC/USDT,binance,perpetual_future,5m,keltner_reversion_20_2.5,honest_holdout_backtest,973,n/a,n/a,0.73,,,,,,,,,,,,no,n/a,n/a,"Best BTC param, still PF<1, no split reversal. See round91-*.md"
2026-08-22,91,Alpha,BTC/USD,exness,cfd,5m,keltner_reversion_20_2.5,honest_holdout_backtest,843,n/a,n/a,0.78,,,,,,,,,,,,no,n/a,n/a,"Cross-broker consistent. See round91-*.md"
2026-08-22,91,Alpha,XAU/USDT,binance,perpetual_future,5m,keltner_reversion_20_2.5,honest_holdout_backtest,185,n/a,n/a,0.42,,,,,,,,,,,,no,n/a,n/a,"XAU weaker than BTC as usual, all 3 splits PF<1 consistently. See round91-*.md"
2026-08-22,91,Alpha,XAU/USD,exness,cfd,5m,keltner_reversion_20_2.5,honest_holdout_backtest,524,n/a,n/a,0.54,,,,,,,,,,,,no,n/a,n/a,"CLOSED -- all 12 cells (3 params x 4 routes) PF<1, no false-positive shape. See round91-*.md"
2026-08-22,92,Portfolio,BTC/USDT,binance,perpetual_future,5m,hold_extension_48_5yr,honest_backtest_5yr_window,2136,n/a,n/a,n/a,,,,-17.66,10000,8.19,,,,,,,no,yes,yes,"Non-monotonic vs hold=36 (worse). See round92-*.md"
2026-08-22,92,Portfolio,BTC/USDT,binance,perpetual_future,5m,hold_extension_72_5yr,honest_backtest_5yr_window,1856,n/a,n/a,n/a,,,,-10.08,10000,7.12,,,,,,,no,yes,yes,"5yr freq right at threshold (7.12/wk). See round92-*.md"
2026-08-22,92,Portfolio,BTC/USDT,binance,perpetual_future,5m,hold_extension_100_5yr,honest_backtest_5yr_window,1635,n/a,n/a,n/a,,,,-13.02,10000,6.27,,,,,,,no,no,no,"BELOW Target3 threshold (6.27/wk). CLOSED. See round92-*.md"
2026-08-22,92,Portfolio,BTC/USDT,binance,perpetual_future,5m,hold36_18mo_freq_check,honest_backtest_18mo_window,565,n/a,n/a,n/a,,,,-0.68,10000,7.2,,,,,,,no,yes,marginal,"CORRECTION: current production config (hold=36+stop/take=0.01/0.02) is only ~7.2/wk on 18mo window, not the ~15/wk documented pre-round83. See round92-*.md"
2026-08-22,92,Portfolio,BTC/USDT,binance,perpetual_future,5m,hold72_18mo_freq_check,honest_backtest_18mo_window,445,n/a,n/a,n/a,,,,-0.55,10000,5.7,,,,,,,no,no,no,"BELOW Target3 threshold on 18mo window (5.7/wk). Confirms no headroom to extend hold. See round92-*.md"
2026-08-22,92,Portfolio,BTC/USD,exness,cfd,5m,hold_extension_72_5yr,honest_backtest_5yr_window,1854,n/a,n/a,n/a,,,,-12.84,10000,7.11,,,,,,,no,yes,yes,"Same pattern as binance. See round92-*.md"
2026-08-22,92,Portfolio,BTC/USD,exness,cfd,5m,hold36_18mo_freq_check,honest_backtest_18mo_window,572,n/a,n/a,n/a,,,,-1.26,10000,7.3,,,,,,,no,yes,marginal,"Same correction as binance -- current combined levers give thin Target3 margin. See round92-*.md"
2026-08-22,92,Portfolio,BTC/USD,exness,cfd,5m,hold72_18mo_freq_check,honest_backtest_18mo_window,444,n/a,n/a,n/a,,,,-0.78,10000,5.7,,,,,,,no,no,no,"BELOW threshold. CLOSED -- do not extend hold further. See round92-*.md"
2026-08-22,93,Alpha,BTC/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10,honest_holdout_backtest,934,n/a,n/a,0.71,,,,,,,,,,,,no,n/a,n/a,"Best BTC param, converges to same ~0.7-0.85 plateau as Donchian/Keltner. See round93-*.md"
2026-08-22,93,Alpha,BTC/USD,exness,cfd,5m,heikin_ashi_momentum_10,honest_holdout_backtest,964,n/a,n/a,0.65,,,,,,,,,,,,no,n/a,n/a,"See round93-*.md"
2026-08-22,93,Alpha,XAU/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10,honest_holdout_backtest,148,n/a,n/a,0.33,,,,,,,,,,,,no,n/a,n/a,"Non-monotonic vs train/val (0.55/0.82), thin sample. See round93-*.md"
2026-08-22,93,Alpha,XAU/USD,exness,cfd,5m,heikin_ashi_momentum_10,honest_holdout_backtest,647,n/a,n/a,0.72,,,,,,,,,,,,no,n/a,n/a,"CLOSED -- 16 cells all PF<1. Meta-finding: 3 independent new mechanisms this session (Donchian/Keltner/Heikin-Ashi) all converge to same ~0.65-0.85 PF ceiling at long parameters, suggesting a structural cost floor, not indicator-specific weakness. See round93-*.md"
2026-08-22,94,Alpha,BTC/USDT,binance,perpetual_future,5m,mtf_donchian_breakout_200_sma10_trend_filtered,honest_holdout_backtest,164,n/a,n/a,0.97,,,,,,,,,,,,no,n/a,n/a,"5yr near-1.0 hovered but REVERSED on independent 18mo window (train1.30/val0.70/holdout0.88 vs 5yr's train0.83/val1.08/holdout0.97). Classic false-positive shape. CLOSED. See round94-*.md"
2026-08-22,94,Alpha,BTC/USD,exness,cfd,5m,mtf_donchian_breakout_200_sma10_trend_filtered,honest_holdout_backtest,162,n/a,n/a,0.99,,,,,,,,,,,,no,n/a,n/a,"Same reversal pattern as binance. CLOSED. See round94-*.md"
2026-08-22,94,Alpha,BTC/USDT,binance,perpetual_future,5m,mtf_keltner_reversion_20_2_5_sma10_trend_filtered,honest_holdout_backtest,328,n/a,n/a,0.77,,,,,,,,,,,,no,n/a,n/a,"Trend filter does not rescue reversion mechanism. CLOSED. See round94-*.md"
2026-08-22,94,Alpha,BTC/USD,exness,cfd,5m,mtf_keltner_reversion_20_2_5_sma10_trend_filtered,honest_holdout_backtest,313,n/a,n/a,0.83,,,,,,,,,,,,no,n/a,n/a,"CLOSED. See round94-*.md"
2026-08-23,96,Alpha,BTC/USDT,binance,perpetual_future,5m,keltner_reversion_20_2_5_zero_cost_ablation,honest_holdout_backtest,974,n/a,n/a,1.02,,,,,,,,,,,,no,n/a,n/a,"Cost ablation: PF crosses to ~1.0 with fee=0/slippage=0, vs 0.73 with default 14bps round-trip cost. Cost-limited, not edge-limited. See round96-*.md"
2026-08-23,96,Alpha,BTC/USD,exness,cfd,5m,keltner_reversion_20_2_5_zero_cost_ablation,honest_holdout_backtest,844,n/a,n/a,1.06,,,,,,,,,,,,no,n/a,n/a,"Same pattern as binance. See round96-*.md"
2026-08-23,96,Alpha,BTC/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10_zero_cost_ablation,honest_holdout_backtest,935,n/a,n/a,0.98,,,,,,,,,,,,no,n/a,n/a,"Cost-limited, nearly breakeven without costs (vs 0.71 with default cost). See round96-*.md"
2026-08-23,96,Alpha,BTC/USD,exness,cfd,5m,heikin_ashi_momentum_10_zero_cost_ablation,honest_holdout_backtest,965,n/a,n/a,0.91,,,,,,,,,,,,no,n/a,n/a,"See round96-*.md"
2026-08-23,96,Alpha,BTC/USDT,binance,perpetual_future,5m,donchian_breakout_200_zero_cost_ablation,honest_holdout_backtest,294,n/a,n/a,0.96,,,,,,,,,,,,no,n/a,n/a,"Still <1 without costs -- genuine small negative edge beyond transaction cost, edge-limited not just cost-limited. See round96-*.md"
2026-08-23,96,Alpha,BTC/USD,exness,cfd,5m,donchian_breakout_200_zero_cost_ablation,honest_holdout_backtest,294,n/a,n/a,0.96,,,,,,,,,,,,no,n/a,n/a,"See round96-*.md"
2026-08-23,98,Alpha,XAU/USDT,binance,perpetual_future,5m,donchian_breakout_200_zero_cost_ablation,honest_holdout_backtest,36,n/a,n/a,1.03,,,,,,,,,,,,no,n/a,n/a,"Crosses 1.0 no-cost but thin sample (n=36) and known short XAU/binance history -- not promotion-grade. See round98-*.md"
2026-08-23,98,Alpha,XAU/USD,exness,cfd,5m,donchian_breakout_200_zero_cost_ablation,honest_holdout_backtest,181,n/a,n/a,1.36,,,,,,,,,,,,no,n/a,n/a,"Known unverified continuity gaps on this route -- not promotion-grade despite >1. See round98-*.md"
2026-08-23,98,Alpha,XAU/USDT,binance,perpetual_future,5m,keltner_reversion_20_2_5_zero_cost_ablation,honest_holdout_backtest,185,n/a,n/a,1.08,,,,,,,,,,,,no,n/a,n/a,"See round98-*.md"
2026-08-23,98,Alpha,XAU/USD,exness,cfd,5m,keltner_reversion_20_2_5_zero_cost_ablation,honest_holdout_backtest,524,n/a,n/a,0.80,,,,,,,,,,,,no,n/a,n/a,"See round98-*.md"
2026-08-23,98,Alpha,XAU/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10_zero_cost_ablation,honest_holdout_backtest,149,n/a,n/a,0.74,,,,,,,,,,,,no,n/a,n/a,"See round98-*.md"
2026-08-23,98,Alpha,XAU/USD,exness,cfd,5m,heikin_ashi_momentum_10_zero_cost_ablation,honest_holdout_backtest,647,n/a,n/a,1.10,,,,,,,,,,,,no,n/a,n/a,"XAU completion of round96's BTC-only ablation. Same cost-driven direction but XAU data quality issues mean not reliable enough to change CLOSED conclusion. See round98-*.md"
2026-08-23,99,Alpha,BTC/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10_strength_0_9_5yr,honest_holdout_backtest,36,n/a,n/a,1.90,,,,,,,,,,,,no,n/a,n/a,"Promising on 5yr but see 18mo cross-check row below -- collapses. See round99-*.md"
2026-08-23,99,Alpha,BTC/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10_strength_0_9_18mo,honest_holdout_backtest,13,n/a,n/a,0.22,,,,,,,,,,,,no,n/a,n/a,"CLOSED: collapses on independent 18mo window (val=3.38 but holdout=0.22, n=10-13 too thin). Classic thin-sample overfit. See round99-*.md"
2026-08-23,99,Alpha,BTC/USD,exness,cfd,5m,heikin_ashi_momentum_10_strength_0_7_5yr,honest_holdout_backtest,63,n/a,n/a,1.44,,,,,,,,,,,,no,n/a,n/a,"Promising on 5yr but see 18mo cross-check row below -- collapses. See round99-*.md"
2026-08-23,99,Alpha,BTC/USD,exness,cfd,5m,heikin_ashi_momentum_10_strength_0_7_18mo,honest_holdout_backtest,25,n/a,n/a,0.28,,,,,,,,,,,,no,n/a,n/a,"CLOSED: collapses on 18mo window (val=4.56 but holdout=0.28). Same thin-sample overfit pattern. See round99-*.md"
2026-08-23,99,Alpha,BTC/USDT,binance,perpetual_future,5m,keltner_reversion_20_2_5_strength_filter_no_effect,honest_holdout_backtest,974,n/a,n/a,0.73,,,,,,,,,,,,no,n/a,n/a,"Design limitation found: Keltner's strength field near-always >=0.9, filter is a no-op at all 3 thresholds tested. See round99-*.md"
2026-08-23,101,Alpha,BTC/USDT,binance,perpetual_future,5m,donchian_breakout_200_alpha_stop0.01_take0.02,honest_holdout_backtest,533,n/a,n/a,0.86,,,,,,,,,,,,no,n/a,n/a,"Slight improvement vs 0.82 raw-exit baseline. See round101-*.md"
2026-08-23,101,Alpha,BTC/USD,exness,cfd,5m,donchian_breakout_200_alpha_stop0.01_take0.02,honest_holdout_backtest,533,n/a,n/a,0.85,,,,,,,,,,,,no,n/a,n/a,"See round101-*.md"
2026-08-23,101,Alpha,BTC/USDT,binance,perpetual_future,5m,keltner_reversion_20_2_5_alpha_stop0.01_take0.02,honest_holdout_backtest,1530,n/a,n/a,0.70,,,,,,,,,,,,no,n/a,n/a,"Slightly worse vs 0.73 raw-exit baseline. See round101-*.md"
2026-08-23,101,Alpha,BTC/USD,exness,cfd,5m,keltner_reversion_20_2_5_alpha_stop0.01_take0.02,honest_holdout_backtest,1381,n/a,n/a,0.75,,,,,,,,,,,,no,n/a,n/a,"See round101-*.md"
2026-08-23,101,Alpha,BTC/USDT,binance,perpetual_future,5m,heikin_ashi_momentum_10_alpha_stop0.01_take0.02,honest_holdout_backtest,1264,n/a,n/a,0.67,,,,,,,,,,,,no,n/a,n/a,"Roughly neutral vs 0.71 raw-exit baseline. See round101-*.md"
2026-08-23,101,Alpha,BTC/USD,exness,cfd,5m,heikin_ashi_momentum_10_alpha_stop0.01_take0.02,honest_holdout_backtest,1306,n/a,n/a,0.67,,,,,,,,,,,,no,n/a,n/a,"No meaningful lever found across all 3 candidates -- extends round25/59's closed finding (alpha-level stop/take doesn't help) from the 2 production strategies to these 3 new mechanisms. See round101-*.md"
2026-08-23,103,Alpha,BTC/USDT,binance,perpetual_future,5m,engulfing_pattern,honest_holdout_backtest,11198,21.1,n/a,0.35,,,,-78.78,10000,,,,,,,no,n/a,n/a,"New candidate (never tested before): two-candle body-engulfing reversal, no trend filter. CLOSED. See round103-*.md"
2026-08-23,103,Alpha,XAU/USDT,binance,perpetual_future,5m,engulfing_pattern,honest_holdout_backtest,1445,12.6,n/a,0.16,,,,-10.06,10000,,,,,,,no,n/a,n/a,"CLOSED, same round. See round103-*.md"
2026-08-23,103,Alpha,BTC/USD,exness,cfd,5m,engulfing_pattern,honest_holdout_backtest,6806,24.8,n/a,0.42,,,,-48.01,10000,,,,,,,no,n/a,n/a,"CLOSED, same round. See round103-*.md"
2026-08-23,103,Alpha,XAU/USD,exness,cfd,5m,engulfing_pattern,honest_holdout_backtest,4647,22.0,n/a,0.34,,,,-31.70,10000,,,,,,,no,n/a,n/a,"CLOSED, same round. See round103-*.md"
2026-08-23,103,Alpha,BTC/USDT,binance,perpetual_future,5m,engulfing_pattern_zero_cost,honest_holdout_backtest,11198,39.6,n/a,0.99,,,,-0.39,10000,,,,,,,no,n/a,n/a,"Zero-cost ablation (fee=0/slippage=0): near-breakeven, cost-limited not edge-limited -- same structural cost ceiling as round96/98's Donchian/Keltner/Heikin-Ashi finding. See round103-*.md"
2026-08-23,104,Alpha,BTC/USDT,binance,perpetual_future,5m,sma10_trend_filtered_engulfing_pattern,honest_holdout_backtest,6220,22.0,n/a,0.429,,,,,10000,,,,,,,no,n/a,n/a,"Trend-filtered round103 engulfing_pattern. Improves PF vs 0.347 baseline but far from 1.0. See round104-*.md"
2026-08-23,104,Alpha,XAU/USDT,binance,perpetual_future,5m,sma10_trend_filtered_engulfing_pattern,honest_holdout_backtest,835,12.7,n/a,0.211,,,,,10000,,,,,,,no,n/a,n/a,"Trend-filtered, vs 0.159 baseline. See round104-*.md"
2026-08-23,104,Alpha,BTC/USD,exness,cfd,5m,sma10_trend_filtered_engulfing_pattern,honest_holdout_backtest,4066,25.4,n/a,0.506,,,,,10000,,,,,,,no,n/a,n/a,"Trend-filtered, vs 0.420 baseline -- best cell this round, still <1. See round104-*.md"
2026-08-23,104,Alpha,XAU/USD,exness,cfd,5m,sma10_trend_filtered_engulfing_pattern,honest_holdout_backtest,2754,24.3,n/a,0.485,,,,,10000,,,,,,,no,n/a,n/a,"Trend-filtered, vs 0.344 baseline. Closed -- no promotion any route. See round104-*.md"
2026-08-23,105,Alpha,BTC/USDT,binance,perpetual_future,5m,fibonacci_golden_zone_100,honest_holdout_backtest,540,48.7,n/a,0.652,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): Fibonacci 61.8-65% retracement pullback-continuation. Best-behaved period for this route. See round105-*.md"
2026-08-23,105,Alpha,XAU/USDT,binance,perpetual_future,5m,fibonacci_golden_zone_20,honest_holdout_backtest,120,24.2,n/a,0.378,,,,,10000,,,,,,,no,n/a,n/a,"Classic false-positive shape: train 0.786/valid 1.068/holdout 0.378, thin sample. See round105-*.md"
2026-08-23,105,Alpha,BTC/USD,exness,cfd,5m,fibonacci_golden_zone_100,honest_holdout_backtest,534,49.8,n/a,0.774,,,,,10000,,,,,,,no,n/a,n/a,"Best-behaved period this route, train PF 0.985. See round105-*.md"
2026-08-23,105,Alpha,XAU/USD,exness,cfd,5m,fibonacci_golden_zone_50,honest_holdout_backtest,483,48.4,n/a,0.966,,,,,10000,,,,,,,no,n/a,n/a,"Holdout near breakeven but train/valid only 0.44/0.57 -- flagged false-positive shape, not trusted. See round105-*.md"
2026-08-23,106,Alpha,BTC/USDT,binance,perpetual_future,5m,sma10_trend_filtered_fibonacci_golden_zone_100,honest_holdout_backtest,172,48.8,n/a,1.248,,,,,10000,,,,,,,no,n/a,n/a,"5yr: PF>1 on validation+holdout both brokers -- promising headline. See round106-*.md"
2026-08-23,106,Alpha,BTC/USD,exness,cfd,5m,sma10_trend_filtered_fibonacci_golden_zone_100,honest_holdout_backtest,170,43.5,n/a,1.026,,,,,10000,,,,,,,no,n/a,n/a,"5yr, cross-broker consistent with binance. See round106-*.md"
2026-08-23,106,Alpha,BTC/USDT,binance,perpetual_future,5m,sma10_trend_filtered_fibonacci_golden_zone_100_18mo,honest_holdout_backtest,52,50.0,n/a,2.062,,,,,10000,,,,,,,no,n/a,n/a,"18mo independent window: shape REVERSES (train1.497/valid0.822/holdout2.062 vs 5yr train0.929/valid1.447/holdout1.248) -- classic false-positive shape. CLOSED. See round106-*.md"
2026-08-23,106,Alpha,BTC/USD,exness,cfd,5m,sma10_trend_filtered_fibonacci_golden_zone_100_18mo,honest_holdout_backtest,46,41.3,n/a,1.562,,,,,10000,,,,,,,no,n/a,n/a,"18mo: same reversal pattern (validation dips to 0.492). CLOSED, no promotion. See round106-*.md"
2026-08-23,106,Alpha,XAU/USDT,binance,perpetual_future,5m,sma10_trend_filtered_fibonacci_golden_zone_100,honest_holdout_backtest,18,38.9,n/a,1.805,,,,,10000,,,,,,,no,n/a,n/a,"PF>1 but only 18-24 trades/split, too thin to trust. See round106-*.md"
2026-08-23,106,Alpha,XAU/USD,exness,cfd,5m,sma10_trend_filtered_fibonacci_golden_zone_100,honest_holdout_backtest,83,55.4,n/a,1.439,,,,,10000,,,,,,,no,n/a,n/a,"Weak train/valid (0.70/0.69), strong holdout only -- classic thin-sample false-positive shape. See round106-*.md"
2026-08-23,107,Alpha,BTC/USDT,binance,perpetual_future,30m,ema_crossover_12_26_vol20_1_3,honest_holdout_backtest,154,36.4,n/a,1.393,,,,,10000,,,,,,,no,n/a,n/a,"Volume filter on round78 anchor candidate. Zigzag shape (1.051/0.651/1.393), trades cut 74%. See round107-*.md"
2026-08-23,107,Alpha,XAU/USDT,binance,perpetual_future,30m,ema_crossover_12_26_vol20_1_3,honest_holdout_backtest,16,37.5,n/a,0.359,,,,,10000,,,,,,,no,n/a,n/a,"Holdout collapses, thin 16 trades. See round107-*.md"
2026-08-23,107,Alpha,BTC/USD,exness,cfd,30m,ema_crossover_12_26_vol20_1_3,honest_holdout_backtest,91,35.2,n/a,1.025,,,,,10000,,,,,,,no,n/a,n/a,"Zigzag shape (1.330/0.462/1.025), trades cut 85%. See round107-*.md"
2026-08-23,107,Alpha,XAU/USD,exness,cfd,30m,ema_crossover_12_26_vol20_1_3,honest_holdout_backtest,66,36.4,n/a,0.784,,,,,10000,,,,,,,no,n/a,n/a,"Different shape again (0.580/1.028/0.784). No cross-route consistency at all. CLOSED. See round107-*.md"
2026-08-23,108,Alpha,BTC/USDT,binance,perpetual_future,5m,ichimoku_cloud_9_26_52_26,honest_holdout_backtest,920,29.3,n/a,0.862,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): classic TK-cross + displaced cloud filter, standard 9/26/52/26. Stable monotonic shape, cross-broker consistent with exness. See round108-*.md"
2026-08-23,108,Alpha,XAU/USDT,binance,perpetual_future,5m,ichimoku_cloud_9_26_52_26,honest_holdout_backtest,135,20.0,n/a,0.507,,,,,10000,,,,,,,no,n/a,n/a,"Weaker than BTC, declining shape. See round108-*.md"
2026-08-23,108,Alpha,BTC/USD,exness,cfd,5m,ichimoku_cloud_9_26_52_26,honest_holdout_backtest,904,31.1,n/a,0.881,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker consistent with binance BTC (both monotonic increasing, similar magnitudes). See round108-*.md"
2026-08-23,108,Alpha,XAU/USD,exness,cfd,5m,ichimoku_cloud_9_26_52_26,honest_holdout_backtest,651,29.2,n/a,0.764,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route -- all 12 cells PF<1. CLOSED. See round108-*.md"
2026-08-23,109,Alpha,BTC/USDT,binance,perpetual_future,5m,parabolic_sar_0_02_0_02_0_2,honest_holdout_backtest,8991,23.7,n/a,0.424,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): Wilder Parabolic SAR stop-and-reverse. Cross-broker near-identical to exness BTC. See round109-*.md"
2026-08-23,109,Alpha,XAU/USDT,binance,perpetual_future,5m,parabolic_sar_0_02_0_02_0_2,honest_holdout_backtest,1232,14.9,n/a,0.207,,,,,10000,,,,,,,no,n/a,n/a,"See round109-*.md"
2026-08-23,109,Alpha,BTC/USD,exness,cfd,5m,parabolic_sar_0_02_0_02_0_2,honest_holdout_backtest,9204,23.7,n/a,0.423,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker near-identical to binance BTC (0.475/0.418/0.424 vs 0.472/0.434/0.423). See round109-*.md"
2026-08-23,109,Alpha,XAU/USD,exness,cfd,5m,parabolic_sar_0_02_0_02_0_2,honest_holdout_backtest,6528,21.0,n/a,0.326,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route -- all 12 cells PF<0.5. CLOSED. See round109-*.md"
2026-08-23,110,Alpha,BTC/USDT,binance,perpetual_future,5m,cci_breakout_20_100,honest_holdout_backtest,4061,23.6,n/a,0.529,,,,,10000,,,,,,,no,n/a,n/a,"New indicator (never tested): CCI momentum breakout, new finance-strategy indicator. Cross-broker consistent with exness BTC. See round110-*.md"
2026-08-23,110,Alpha,XAU/USDT,binance,perpetual_future,5m,cci_breakout_20_100,honest_holdout_backtest,583,16.3,n/a,0.334,,,,,10000,,,,,,,no,n/a,n/a,"See round110-*.md"
2026-08-23,110,Alpha,BTC/USD,exness,cfd,5m,cci_breakout_20_100,honest_holdout_backtest,4047,23.9,n/a,0.542,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker consistent with binance BTC. See round110-*.md"
2026-08-23,110,Alpha,XAU/USD,exness,cfd,5m,cci_breakout_20_100,honest_holdout_backtest,2748,23.3,n/a,0.489,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route -- all 12 cells (bare+trend-filtered) PF<0.6. CLOSED. See round110-*.md"
2026-08-23,113,Alpha,BTC/USDT,binance,perpetual_future,5m,obv_trend_20,honest_holdout_backtest,12586,14.0,n/a,0.310,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): first volume-as-primary-driver candidate, OBV signal-line crossover. Very low win rate. See round113-*.md"
2026-08-23,113,Alpha,XAU/USDT,binance,perpetual_future,5m,obv_trend_20,honest_holdout_backtest,1747,8.1,n/a,0.145,,,,,10000,,,,,,,no,n/a,n/a,"See round113-*.md"
2026-08-23,113,Alpha,BTC/USD,exness,cfd,5m,obv_trend_20,honest_holdout_backtest,16022,13.5,n/a,0.290,,,,,10000,,,,,,,no,n/a,n/a,"Cross-broker consistent with binance BTC. See round113-*.md"
2026-08-23,113,Alpha,XAU/USD,exness,cfd,5m,obv_trend_20,honest_holdout_backtest,11052,11.7,n/a,0.225,,,,,10000,,,,,,,no,n/a,n/a,"Lowest PF and win rate of any candidate tested this session. CLOSED. See round113-*.md"
2026-08-23,114,Alpha,BTC/USDT,binance,perpetual_future,5m,mfi_reversion_14_20_80,honest_holdout_backtest,1306,54.4,n/a,0.675,,,,,10000,,,,,,,no,n/a,n/a,"New volume-weighted bounded oscillator (never tested). Closest-to-breakeven bare mean-reversion oscillator this session. See round114-*.md"
2026-08-23,114,Alpha,XAU/USDT,binance,perpetual_future,5m,mfi_reversion_14_20_80,honest_holdout_backtest,195,33.8,n/a,0.387,,,,,10000,,,,,,,no,n/a,n/a,"See round114-*.md"
2026-08-23,114,Alpha,BTC/USD,exness,cfd,5m,mfi_reversion_14_20_80,honest_holdout_backtest,698,58.2,n/a,0.771,,,,,10000,,,,,,,no,n/a,n/a,"Validation split nearly at breakeven (0.958, n=460). See round114-*.md"
2026-08-23,114,Alpha,XAU/USD,exness,cfd,5m,mfi_reversion_14_20_80,honest_holdout_backtest,546,54.9,n/a,0.791,,,,,10000,,,,,,,no,n/a,n/a,"Bare variant closed (no promotion, all <1). See round114-*.md"
2026-08-23,114,Alpha,BTC/USDT,binance,perpetual_future,5m,adx_filtered_mfi_reversion_14_20_80,honest_holdout_backtest,126,49.2,n/a,1.012,,,,,10000,,,,,,,no,n/a,n/a,"ADX filter: zigzag shape (1.151/0.771/1.012), thin sample. See round114-*.md"
2026-08-23,114,Alpha,BTC/USD,exness,cfd,5m,adx_filtered_mfi_reversion_14_20_80,honest_holdout_backtest,41,58.5,n/a,1.083,,,,,10000,,,,,,,no,n/a,n/a,"Validation spike PF=3.64 on n=36 -- classic thin-sample artifact, not trusted. CLOSED. See round114-*.md"
2026-08-23,117,Alpha,BTC/USDT,binance,perpetual_future,5m,three_candle_continuation,honest_holdout_backtest,4966,25.7,n/a,0.466,,,,,10000,,,,,,,no,n/a,n/a,"New mechanism (never tested): Three White Soldiers/Black Crows, 3-candle continuation, no parameters to sweep. See round117-*.md"
2026-08-23,117,Alpha,XAU/USDT,binance,perpetual_future,5m,three_candle_continuation,honest_holdout_backtest,647,18.1,n/a,0.280,,,,,10000,,,,,,,no,n/a,n/a,"See round117-*.md"
2026-08-23,117,Alpha,BTC/USD,exness,cfd,5m,three_candle_continuation,honest_holdout_backtest,2240,31.3,n/a,0.605,,,,,10000,,,,,,,no,n/a,n/a,"Best cell this round, still <1. See round117-*.md"
2026-08-23,117,Alpha,XAU/USD,exness,cfd,5m,three_candle_continuation,honest_holdout_backtest,1611,29.5,n/a,0.451,,,,,10000,,,,,,,no,n/a,n/a,"No promotion any route -- all 12 cells PF<0.7. CLOSED. See round117-*.md"
2026-08-23,118,Alpha,BTC/USDT,binance,perpetual_future,1h,ema_crossover_12_26,honest_holdout_backtest,290,28.6,n/a,0.825,,,,,10000,,,,,,,no,n/a,n/a,"Interval-sweep extension of round78 anchor (only 15m/30m tested before). Stable, cross-broker consistent with exness. See round118-*.md"
2026-08-23,118,Alpha,XAU/USDT,binance,perpetual_future,1h,ema_crossover_12_26,honest_holdout_backtest,38,26.3,n/a,1.053,,,,,10000,,,,,,,no,n/a,n/a,"Train+holdout >1 but validation dips to 0.652, thin sample (38-112 trades) -- self-disqualifying zigzag, not chased further. See round118-*.md"
2026-08-23,118,Alpha,BTC/USD,exness,cfd,1h,ema_crossover_12_26,honest_holdout_backtest,288,28.5,n/a,0.851,,,,,10000,,,,,,,no,n/a,n/a,"Near-identical to binance BTC 1h (0.861/0.892/0.825 vs 0.853/0.874/0.851). See round118-*.md"
